ubigeo,place,address,department,province,district,copy_code,observation,description,candidates,total_citizens,partido_politico_nacional_peru_libre_total_valids,partido_politico_nacional_peru_libre_total_emiteds,partido_politico_nacional_peru_libre_code,partido_politico_nacional_peru_libre_congresal,partido_politico_nacional_peru_libre_list_code,fuerza_popular_total_valids,fuerza_popular_total_emiteds,fuerza_popular_code,fuerza_popular_congresal,fuerza_popular_list_code,total_votos_validos_total_valids,total_votos_validos_total_emiteds,total_votos_validos_code,total_votos_validos_congresal,votos_en_blanco_total_valids,votos_en_blanco_total_emiteds,votos_en_blanco_code,votos_en_blanco_congresal,votos_nulos_total_valids,votos_nulos_total_emiteds,votos_nulos_code,votos_nulos_congresal,votos_impugnados_total_valids,votos_impugnados_total_emiteds,votos_impugnados_code,votos_impugnados_congresal,total_votos_emitidos_total_valids,total_votos_emitidos_total_emiteds,total_votos_emitidos_code,total_votos_emitidos_congresal
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,97D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,151,48.855,42.384,00000014,64,1,51.145,44.371,00000007,67,2,100.000,86.755,None,131,None,0.662,80,1,None,12.583,80,19,None,0.000,80,0,86.755,100.000,None,151
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,91V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,120,37.273,34.167,00000014,41,1,62.727,57.500,00000007,69,2,100.000,91.667,None,110,None,0.000,80,0,None,8.333,80,10,None,0.000,80,0,91.667,100.000,None,120
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,91P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,165,42.958,36.970,00000014,61,1,57.042,49.091,00000007,81,2,100.000,86.061,None,142,None,1.818,80,3,None,12.121,80,20,None,0.000,80,0,86.061,100.000,None,165
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,96S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,144,41.600,36.111,00000014,52,1,58.400,50.694,00000007,73,2,100.000,86.806,None,125,None,2.083,80,3,None,11.111,80,16,None,0.000,80,0,86.806,100.000,None,144
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,91B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,135,44.628,40.000,00000014,54,1,55.372,49.630,00000007,67,2,100.000,89.630,None,121,None,2.963,80,4,None,7.407,80,10,None,0.000,80,0,89.630,100.000,None,135
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,97V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,163,53.642,49.693,00000014,81,1,46.358,42.945,00000007,70,2,100.000,92.638,None,151,None,0.000,80,0,None,7.362,80,12,None,0.000,80,0,92.638,100.000,None,163
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,95G,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,137,51.639,45.985,00000014,63,1,48.361,43.066,00000007,59,2,100.000,89.051,None,122,None,0.000,80,0,None,10.949,80,15,None,0.000,80,0,89.051,100.000,None,137
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,91S,ERROR MATERIAL,ACTA ELECTORAL PARA ENVÍO AL JEE,0,147,51.128,46.575,00000014,68,1,48.872,44.521,00000007,65,2,100.000,91.096,None,133,None,2.740,80,4,None,6.164,80,9,None,0.000,80,0,91.096,100.000,None,146
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,94A,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,131,42.623,39.695,00000014,52,1,57.377,53.435,00000007,70,2,100.000,93.130,None,122,None,0.763,80,1,None,6.107,80,8,None,0.000,80,0,93.130,100.000,None,131
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,97D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,147,45.588,42.177,00000014,62,1,54.412,50.340,00000007,74,2,100.000,92.517,None,136,None,0.680,80,1,None,6.803,80,10,None,0.000,80,0,92.517,100.000,None,147
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,93O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,147,50.704,48.980,00000014,72,1,49.296,47.619,00000007,70,2,100.000,96.599,None,142,None,0.680,80,1,None,2.721,80,4,None,0.000,80,0,96.599,100.000,None,147
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,96U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,148,41.791,37.838,00000014,56,1,58.209,52.703,00000007,78,2,100.000,90.541,None,134,None,2.027,80,3,None,7.432,80,11,None,0.000,80,0,90.541,100.000,None,148
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,94L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,155,38.060,32.903,00000014,51,1,61.940,53.548,00000007,83,2,100.000,86.452,None,134,None,2.581,80,4,None,10.968,80,17,None,0.000,80,0,86.452,100.000,None,155
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,96O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,154,47.222,44.156,00000014,68,1,52.778,49.351,00000007,76,2,100.000,93.506,None,144,None,1.299,80,2,None,5.195,80,8,None,0.000,80,0,93.506,100.000,None,154
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,93P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,148,45.588,41.892,00000014,62,1,54.412,50.000,00000007,74,2,100.000,91.892,None,136,None,1.351,80,2,None,6.757,80,10,None,0.000,80,0,91.892,100.000,None,148
920206,FEDERACIÓN MENDOCINA DE BOX,AV. BARTOLOMÉ MITRE 1771, CIUDAD, MENDOZA,AMERICA,ARGENTINA,MENDOZA,96L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,145,40.625,35.862,00000014,52,1,59.375,52.414,00000007,76,2,100.000,88.276,None,128,None,1.379,80,2,None,10.345,80,15,None,0.000,80,0,88.276,100.000,None,145
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,95P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,157,37.410,33.121,00000014,52,1,62.590,55.414,00000007,87,2,100.000,88.535,None,139,None,2.548,80,4,None,8.917,80,14,None,0.000,80,0,88.535,100.000,None,157
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,94G,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,157,55.102,51.592,00000014,81,1,44.898,42.038,00000007,66,2,100.000,93.631,None,147,None,1.911,80,3,None,4.459,80,7,None,0.000,80,0,93.631,100.000,None,157
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,96K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,167,39.333,35.329,00000014,59,1,60.667,54.491,00000007,91,2,100.000,89.820,None,150,None,1.198,80,2,None,8.982,80,15,None,0.000,80,0,89.820,100.000,None,167
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,91S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,165,55.484,52.121,00000014,86,1,44.516,41.818,00000007,69,2,100.000,93.939,None,155,None,0.000,80,0,None,6.061,80,10,None,0.000,80,0,93.939,100.000,None,165
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,92S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,148,47.826,44.595,00000014,66,1,52.174,48.649,00000007,72,2,100.000,93.243,None,138,None,0.676,80,1,None,6.081,80,9,None,0.000,80,0,93.243,100.000,None,148
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,97D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,146,53.383,48.630,00000014,71,1,46.617,42.466,00000007,62,2,100.000,91.096,None,133,None,0.685,80,1,None,8.219,80,12,None,0.000,80,0,91.096,100.000,None,146
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,91V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,149,55.944,53.691,00000014,80,1,44.056,42.282,00000007,63,2,100.000,95.973,None,143,None,0.000,80,0,None,4.027,80,6,None,0.000,80,0,95.973,100.000,None,149
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,94O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,136,52.713,50.000,00000014,68,1,47.287,44.853,00000007,61,2,100.000,94.853,None,129,None,0.000,80,0,None,5.147,80,7,None,0.000,80,0,94.853,100.000,None,136
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,93L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,136,47.541,42.647,00000014,58,1,52.459,47.059,00000007,64,2,100.000,89.706,None,122,None,0.735,80,1,None,9.559,80,13,None,0.000,80,0,89.706,100.000,None,136
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,94L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,146,46.923,41.781,00000014,61,1,53.077,47.260,00000007,69,2,100.000,89.041,None,130,None,0.685,80,1,None,10.274,80,15,None,0.000,80,0,89.041,100.000,None,146
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,93P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,140,40.000,37.143,00000014,52,1,60.000,55.714,00000007,78,2,100.000,92.857,None,130,None,0.714,80,1,None,6.429,80,9,None,0.000,80,0,92.857,100.000,None,140
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,95V,ERROR MATERIAL,ACTA ELECTORAL PARA ENVÍO AL JEE,0,137,41.732,38.971,00000014,53,1,58.268,54.412,00000007,74,2,100.000,93.382,None,127,None,1.471,80,2,None,5.147,80,7,None,0.000,80,0,93.382,100.000,None,136
920207,ESCUELA REPUBLICA DEL PERÚ,LEANDRO N. ALEM 3069, S2000 ROSARIO,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,96V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,151,46.099,43.046,00000014,65,1,53.901,50.331,00000007,76,2,100.000,93.377,None,141,None,1.987,80,3,None,4.636,80,7,None,0.000,80,0,93.377,100.000,None,151
920208,CONSULADO DEL PERÚ EN SALTA,ACEVEDO 295, SALTA - CAPITAL,AMERICA,ARGENTINA,SALTA,96P,ACTA SIN FIRMAS,ACTA ELECTORAL PARA ENVÍO AL JEE,0,19,58.824,52.632,00000014,10,1,41.176,36.842,00000007,7,2,100.000,89.474,None,17,None,0.000,80,0,None,10.526,80,2,None,0.000,80,0,89.474,100.000,None,19
920208,CONSULADO DEL PERÚ EN SALTA,ACEVEDO 295, SALTA - CAPITAL,AMERICA,ARGENTINA,SALTA,97P,ACTA SIN FIRMAS,ACTA ELECTORAL PARA ENVÍO AL JEE,0,20,63.158,60.000,00000014,12,1,36.842,35.000,00000007,7,2,100.000,95.000,None,19,None,0.000,80,0,None,5.000,80,1,None,0.000,80,0,95.000,100.000,None,20
920208,CONSULADO DEL PERÚ EN SALTA,ACEVEDO 295, SALTA - CAPITAL,AMERICA,ARGENTINA,SALTA,91S,ACTA SIN FIRMAS,ACTA ELECTORAL PARA ENVÍO AL JEE,0,12,33.333,33.333,00000014,4,1,66.667,66.667,00000007,8,2,100.000,100.000,None,12,None,0.000,80,0,None,0.000,80,0,None,0.000,80,0,100.000,100.000,None,12
920208,CONSULADO DEL PERÚ EN SALTA,ACEVEDO 295, SALTA - CAPITAL,AMERICA,ARGENTINA,SALTA,93U,ACTA SIN FIRMAS,ACTA ELECTORAL PARA ENVÍO AL JEE,0,21,27.778,23.810,00000014,5,1,72.222,61.905,00000007,13,2,100.000,85.714,None,18,None,0.000,80,0,None,14.286,80,3,None,0.000,80,0,85.714,100.000,None,21
920401,CENTRO EDUCATIVO PEDRO POVEDA,PLAZA TARIJA Nº 1287 (AV. AMÉRICA ESQUINA GENERAL GALINDO) COCHABAMBA - BOLIVIA,AMERICA,BOLIVIA,COCHABAMBA,93S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,104,32.990,30.769,00000014,32,1,67.010,62.500,00000007,65,2,100.000,93.269,None,97,None,0.962,80,1,None,5.769,80,6,None,0.000,80,0,93.269,100.000,None,104
920401,CENTRO EDUCATIVO PEDRO POVEDA,PLAZA TARIJA Nº 1287 (AV. AMÉRICA ESQUINA GENERAL GALINDO) COCHABAMBA - BOLIVIA,AMERICA,BOLIVIA,COCHABAMBA,93S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,93,47.059,43.011,00000014,40,1,52.941,48.387,00000007,45,2,100.000,91.398,None,85,None,2.151,80,2,None,6.452,80,6,None,0.000,80,0,91.398,100.000,None,93
920401,CENTRO EDUCATIVO PEDRO POVEDA,PLAZA TARIJA Nº 1287 (AV. AMÉRICA ESQUINA GENERAL GALINDO) COCHABAMBA - BOLIVIA,AMERICA,BOLIVIA,COCHABAMBA,93O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,88,36.145,34.091,00000014,30,1,63.855,60.227,00000007,53,2,100.000,94.318,None,83,None,0.000,80,0,None,5.682,80,5,None,0.000,80,0,94.318,100.000,None,88
920401,CENTRO EDUCATIVO PEDRO POVEDA,PLAZA TARIJA Nº 1287 (AV. AMÉRICA ESQUINA GENERAL GALINDO) COCHABAMBA - BOLIVIA,AMERICA,BOLIVIA,COCHABAMBA,95S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,90,28.049,25.556,00000014,23,1,71.951,65.556,00000007,59,2,100.000,91.111,None,82,None,0.000,80,0,None,8.889,80,8,None,0.000,80,0,91.111,100.000,None,90
920401,CENTRO EDUCATIVO PEDRO POVEDA,PLAZA TARIJA Nº 1287 (AV. AMÉRICA ESQUINA GENERAL GALINDO) COCHABAMBA - BOLIVIA,AMERICA,BOLIVIA,COCHABAMBA,94L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,84,26.250,25.000,00000014,21,1,73.750,70.238,00000007,59,2,100.000,95.238,None,80,None,0.000,80,0,None,4.762,80,4,None,0.000,80,0,95.238,100.000,None,84
920401,CENTRO EDUCATIVO PEDRO POVEDA,PLAZA TARIJA Nº 1287 (AV. AMÉRICA ESQUINA GENERAL GALINDO) COCHABAMBA - BOLIVIA,AMERICA,BOLIVIA,COCHABAMBA,92K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,81,28.000,25.926,00000014,21,1,72.000,66.667,00000007,54,2,100.000,92.593,None,75,None,3.704,80,3,None,3.704,80,3,None,0.000,80,0,92.593,100.000,None,81
920403,CAMPUS DE LA UNIVERSIDAD LOYOLA,AV. MICHEL ESQ. CALLE 7, BAJO SEGUENCOMA, ZONA SUR,AMERICA,BOLIVIA,LA PAZ,93K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,135,33.065,30.370,00000014,41,1,66.935,61.481,00000007,83,2,100.000,91.852,None,124,None,0.000,80,0,None,8.148,80,11,None,0.000,80,0,91.852,100.000,None,135
920403,CAMPUS DE LA UNIVERSIDAD LOYOLA,AV. MICHEL ESQ. CALLE 7, BAJO SEGUENCOMA, ZONA SUR,AMERICA,BOLIVIA,LA PAZ,92D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,143,45.802,41.958,00000014,60,1,54.198,49.650,00000007,71,2,100.000,91.608,None,131,None,0.699,80,1,None,7.692,80,11,None,0.000,80,0,91.608,100.000,None,143
920403,CAMPUS DE LA UNIVERSIDAD LOYOLA,AV. MICHEL ESQ. CALLE 7, BAJO SEGUENCOMA, ZONA SUR,AMERICA,BOLIVIA,LA PAZ,96P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,122,34.188,32.787,00000014,40,1,65.812,63.115,00000007,77,2,100.000,95.902,None,117,None,0.000,80,0,None,4.098,80,5,None,0.000,80,0,95.902,100.000,None,122
920403,CAMPUS DE LA UNIVERSIDAD LOYOLA,AV. MICHEL ESQ. CALLE 7, BAJO SEGUENCOMA, ZONA SUR,AMERICA,BOLIVIA,LA PAZ,94D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,135,33.333,31.852,00000014,43,1,66.667,63.704,00000007,86,2,100.000,95.556,None,129,None,0.000,80,0,None,4.444,80,6,None,0.000,80,0,95.556,100.000,None,135
920403,CAMPUS DE LA UNIVERSIDAD LOYOLA,AV. MICHEL ESQ. CALLE 7, BAJO SEGUENCOMA, ZONA SUR,AMERICA,BOLIVIA,LA PAZ,93A,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,154,31.250,29.221,00000014,45,1,68.750,64.286,00000007,99,2,100.000,93.506,None,144,None,0.649,80,1,None,5.844,80,9,None,0.000,80,0,93.506,100.000,None,154
920403,CAMPUS DE LA UNIVERSIDAD LOYOLA,AV. MICHEL ESQ. CALLE 7, BAJO SEGUENCOMA, ZONA SUR,AMERICA,BOLIVIA,LA PAZ,94B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,143,40.000,36.364,00000014,52,1,60.000,54.545,00000007,78,2,100.000,90.909,None,130,None,0.699,80,1,None,8.392,80,12,None,0.000,80,0,90.909,100.000,None,143
920403,CAMPUS DE LA UNIVERSIDAD LOYOLA,AV. MICHEL ESQ. CALLE 7, BAJO SEGUENCOMA, ZONA SUR,AMERICA,BOLIVIA,LA PAZ,91O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,153,33.566,31.373,00000014,48,1,66.434,62.092,00000007,95,2,100.000,93.464,None,143,None,1.307,80,2,None,5.229,80,8,None,0.000,80,0,93.464,100.000,None,153
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,93S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,129,33.333,32.558,00000014,42,1,66.667,65.116,00000007,84,2,100.000,97.674,None,126,None,0.775,80,1,None,1.550,80,2,None,0.000,80,0,97.674,100.000,None,129
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,92L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,118,27.193,26.271,00000014,31,1,72.807,70.339,00000007,83,2,100.000,96.610,None,114,None,0.000,80,0,None,3.390,80,4,None,0.000,80,0,96.610,100.000,None,118
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,92V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,95,27.059,24.211,00000014,23,1,72.941,65.263,00000007,62,2,100.000,89.474,None,85,None,3.158,80,3,None,7.368,80,7,None,0.000,80,0,89.474,100.000,None,95
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,94L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,123,19.835,19.512,00000014,24,1,80.165,78.862,00000007,97,2,100.000,98.374,None,121,None,0.000,80,0,None,1.626,80,2,None,0.000,80,0,98.374,100.000,None,123
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,93P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,98,21.591,19.388,00000014,19,1,78.409,70.408,00000007,69,2,100.000,89.796,None,88,None,0.000,80,0,None,10.204,80,10,None,0.000,80,0,89.796,100.000,None,98
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,95V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,107,19.231,18.692,00000014,20,1,80.769,78.505,00000007,84,2,100.000,97.196,None,104,None,0.935,80,1,None,1.869,80,2,None,0.000,80,0,97.196,100.000,None,107
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,91B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,135,18.939,18.519,00000014,25,1,81.061,79.259,00000007,107,2,100.000,97.778,None,132,None,0.741,80,1,None,1.481,80,2,None,0.000,80,0,97.778,100.000,None,135
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,91A,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,120,28.704,25.833,00000014,31,1,71.296,64.167,00000007,77,2,100.000,90.000,None,108,None,0.000,80,0,None,10.000,80,12,None,0.000,80,0,90.000,100.000,None,120
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,91A,CONTABILIZADAS NORMALES,ACTA ELECTORAL RESUELTA,0,125,15.385,14.400,00000014,18,1,84.615,79.200,00000007,99,2,100.000,93.600,None,117,None,0.800,80,1,None,5.600,80,7,None,0.000,80,0,93.600,100.000,None,125
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,92A,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,119,17.000,14.286,00000014,17,1,83.000,69.748,00000007,83,2,100.000,84.034,None,100,None,0.000,80,0,None,15.966,80,19,None,0.000,80,0,84.034,100.000,None,119
920405,COLEGIO ALEXANDER VON HUMBOLDT,AV. MARCELO TERCEROS BANZER # 92 BARRIO EQUIPETROL NORTE SANTA CRUZ DE LA SIERRA,AMERICA,BOLIVIA,SANTA CRUZ,94B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,118,24.771,22.881,00000014,27,1,75.229,69.492,00000007,82,2,100.000,92.373,None,109,None,0.000,80,0,None,7.627,80,9,None,0.000,80,0,92.373,100.000,None,118
920411,CENTRO JUVENIL DON BOSCO,VILLA TEJADA RECTANGULAR, AV. ESCALONA AGÜERO 4835, ESPALDAS DE AV. CÍVICA,AMERICA,BOLIVIA,EL ALTO,93U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,136,70.769,67.647,00000014,92,1,29.231,27.941,00000007,38,2,100.000,95.588,None,130,None,0.000,80,0,None,4.412,80,6,None,0.000,80,0,95.588,100.000,None,136
920411,CENTRO JUVENIL DON BOSCO,VILLA TEJADA RECTANGULAR, AV. ESCALONA AGÜERO 4835, ESPALDAS DE AV. CÍVICA,AMERICA,BOLIVIA,EL ALTO,94U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,131,65.041,61.069,00000014,80,1,34.959,32.824,00000007,43,2,100.000,93.893,None,123,None,0.000,80,0,None,6.107,80,8,None,0.000,80,0,93.893,100.000,None,131
920411,CENTRO JUVENIL DON BOSCO,VILLA TEJADA RECTANGULAR, AV. ESCALONA AGÜERO 4835, ESPALDAS DE AV. CÍVICA,AMERICA,BOLIVIA,EL ALTO,97B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,131,63.492,61.069,00000014,80,1,36.508,35.115,00000007,46,2,100.000,96.183,None,126,None,0.000,80,0,None,3.817,80,5,None,0.000,80,0,96.183,100.000,None,131
920502,ESCOLA DOS PAVONIANOS,R. DIAS DE TOLÊDO, 99 - VILA PARIS, BELO HORIZONTE - MG, 30380-670,AMERICA,BRASIL,BELO HORIZONTE,94O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,82,37.333,34.146,00000014,28,1,62.667,57.317,00000007,47,2,100.000,91.463,None,75,None,0.000,80,0,None,8.537,80,7,None,0.000,80,0,91.463,100.000,None,82
920502,ESCOLA DOS PAVONIANOS,R. DIAS DE TOLÊDO, 99 - VILA PARIS, BELO HORIZONTE - MG, 30380-670,AMERICA,BRASIL,BELO HORIZONTE,93V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,73,34.783,32.877,00000014,24,1,65.217,61.644,00000007,45,2,100.000,94.521,None,69,None,1.370,80,1,None,4.110,80,3,None,0.000,80,0,94.521,100.000,None,73
